image_id,image_file,pts_file,dataset_type,train_type,face_rect_x1,face_rect_y1,face_rect_x2,face_rect_y2,landmarks_in_bbox
aflw__face_62261,aflw__face_62261.jpg,aflw__face_62261.pts,Menpo,train,-181.0,576.0,503.0,-39.0,68.0
aflw__face_62262,aflw__face_62262.jpg,aflw__face_62262.pts,Menpo,train,0.0,339.0,297.0,42.0,68.0
aflw__face_62263,aflw__face_62263.jpg,aflw__face_62263.pts,Menpo,train,26.0,112.0,125.0,13.0,68.0
aflw__face_62265,aflw__face_62265.jpg,aflw__face_62265.pts,Menpo,train,22.0,184.0,195.0,11.0,68.0
aflw__face_62266,aflw__face_62266.jpg,aflw__face_62266.pts,Menpo,train,39.0,173.0,181.0,29.0,68.0
aflw__face_62267,aflw__face_62267.jpg,aflw__face_62267.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62268,aflw__face_62268.jpg,aflw__face_62268.pts,Menpo,train,251.0,1201.0,1138.0,313.0,68.0
aflw__face_62269,aflw__face_62269.jpg,aflw__face_62269.pts,Menpo,train,73.0,587.0,587.0,73.0,68.0
aflw__face_62270,aflw__face_62270.jpg,aflw__face_62270.pts,Menpo,train,88.0,747.0,704.0,131.0,68.0
aflw__face_62271,aflw__face_62271.jpg,aflw__face_62271.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62272,aflw__face_62272.jpg,aflw__face_62272.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62273,aflw__face_62273.jpg,aflw__face_62273.pts,Menpo,train,33.0,110.0,116.0,28.0,68.0
aflw__face_62274,aflw__face_62274.jpg,aflw__face_62274.pts,Menpo,train,26.0,119.0,125.0,20.0,68.0
aflw__face_62275,aflw__face_62275.jpg,aflw__face_62275.pts,Menpo,train,34.0,207.0,207.0,35.0,68.0
aflw__face_62277,aflw__face_62277.jpg,aflw__face_62277.pts,Menpo,train,13.0,77.0,81.0,9.0,68.0
aflw__face_62278,aflw__face_62278.jpg,aflw__face_62278.pts,Menpo,train,23.0,86.0,91.0,18.0,68.0
aflw__face_62280,aflw__face_62280.jpg,aflw__face_62280.pts,Menpo,train,33.0,110.0,116.0,28.0,68.0
aflw__face_62283,aflw__face_62283.jpg,aflw__face_62283.pts,Menpo,train,41.0,339.0,338.0,42.0,68.0
aflw__face_62284,aflw__face_62284.jpg,aflw__face_62284.pts,Menpo,train,174.0,747.0,790.0,131.0,68.0
aflw__face_62286,aflw__face_62286.jpg,aflw__face_62286.pts,Menpo,train,37.0,516.0,551.0,2.0,68.0
aflw__face_62288,aflw__face_62288.jpg,aflw__face_62288.pts,Menpo,train,-105.0,357.0,290.0,1.0,68.0
aflw__face_62289,aflw__face_62289.jpg,aflw__face_62289.pts,Menpo,train,60.0,430.0,489.0,1.0,68.0
aflw__face_62291,aflw__face_62291.jpg,aflw__face_62291.pts,Menpo,train,50.0,382.0,406.0,26.0,68.0
aflw__face_62292,aflw__face_62292.jpg,aflw__face_62292.pts,Menpo,train,124.0,431.0,480.0,75.0,68.0
aflw__face_62293,aflw__face_62293.jpg,aflw__face_62293.pts,Menpo,train,222.0,1756.0,1756.0,223.0,68.0
aflw__face_62294,aflw__face_62294.jpg,aflw__face_62294.pts,Menpo,train,19.0,163.0,161.0,19.0,68.0
aflw__face_62297,aflw__face_62297.jpg,aflw__face_62297.pts,Menpo,train,15.0,87.0,98.0,4.0,68.0
aflw__face_62298,aflw__face_62298.jpg,aflw__face_62298.pts,Menpo,train,23.0,83.0,91.0,12.0,68.0
aflw__face_62299,aflw__face_62299.jpg,aflw__face_62299.pts,Menpo,train,14.0,68.0,71.0,11.0,68.0
aflw__face_62300,aflw__face_62300.jpg,aflw__face_62300.pts,Menpo,train,10.0,93.0,93.0,10.0,68.0
aflw__face_62301,aflw__face_62301.jpg,aflw__face_62301.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62303,aflw__face_62303.jpg,aflw__face_62303.pts,Menpo,train,15.0,135.0,135.0,15.0,68.0
aflw__face_62304,aflw__face_62304.jpg,aflw__face_62304.pts,Menpo,train,58.0,207.0,231.0,35.0,68.0
aflw__face_62305,aflw__face_62305.jpg,aflw__face_62305.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_62309,aflw__face_62309.jpg,aflw__face_62309.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_62311,aflw__face_62311.jpg,aflw__face_62311.pts,Menpo,train,26.0,119.0,125.0,20.0,68.0
aflw__face_62312,aflw__face_62312.jpg,aflw__face_62312.pts,Menpo,train,15.0,127.0,135.0,7.0,68.0
aflw__face_62314,aflw__face_62314.jpg,aflw__face_62314.pts,Menpo,train,19.0,153.0,161.0,9.0,68.0
aflw__face_62315,aflw__face_62315.jpg,aflw__face_62315.pts,Menpo,train,40.0,152.0,159.0,32.0,68.0
aflw__face_62318,aflw__face_62318.jpg,aflw__face_62318.pts,Menpo,train,10.0,64.0,67.0,7.0,68.0
aflw__face_62319,aflw__face_62319.jpg,aflw__face_62319.pts,Menpo,train,10.0,64.0,67.0,7.0,68.0
aflw__face_62320,aflw__face_62320.jpg,aflw__face_62320.pts,Menpo,train,68.0,265.0,316.0,17.0,68.0
aflw__face_62321,aflw__face_62321.jpg,aflw__face_62321.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62323,aflw__face_62323.jpg,aflw__face_62323.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62324,aflw__face_62324.jpg,aflw__face_62324.pts,Menpo,train,17.0,265.0,264.0,17.0,68.0
aflw__face_62325,aflw__face_62325.jpg,aflw__face_62325.pts,Menpo,train,28.0,234.0,234.0,28.0,68.0
aflw__face_62326,aflw__face_62326.jpg,aflw__face_62326.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62327,aflw__face_62327.jpg,aflw__face_62327.pts,Menpo,train,13.0,83.0,81.0,12.0,68.0
aflw__face_62329,aflw__face_62329.jpg,aflw__face_62329.pts,Menpo,train,75.0,407.0,431.0,51.0,68.0
aflw__face_62330,aflw__face_62330.jpg,aflw__face_62330.pts,Menpo,train,100.0,456.0,456.0,100.0,68.0
aflw__face_62331,aflw__face_62331.jpg,aflw__face_62331.pts,Menpo,train,1.0,431.0,357.0,75.0,68.0
aflw__face_62332,aflw__face_62332.jpg,aflw__face_62332.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_62337,aflw__face_62337.jpg,aflw__face_62337.pts,Menpo,train,-23.0,431.0,332.0,75.0,68.0
aflw__face_62338,aflw__face_62338.jpg,aflw__face_62338.pts,Menpo,train,12.0,112.0,111.0,13.0,68.0
aflw__face_62339,aflw__face_62339.jpg,aflw__face_62339.pts,Menpo,train,10.0,87.0,93.0,4.0,68.0
aflw__face_62340,aflw__face_62340.jpg,aflw__face_62340.pts,Menpo,train,34.0,195.0,207.0,23.0,68.0
aflw__face_62342,aflw__face_62342.jpg,aflw__face_62342.pts,Menpo,train,32.0,143.0,151.0,24.0,68.0
aflw__face_62343,aflw__face_62343.jpg,aflw__face_62343.pts,Menpo,train,228.0,1219.0,1292.0,154.0,68.0
aflw__face_62345,aflw__face_62345.jpg,aflw__face_62345.pts,Menpo,train,-58.0,430.0,370.0,1.0,68.0
aflw__face_62346,aflw__face_62346.jpg,aflw__face_62346.pts,Menpo,train,106.0,795.0,845.0,55.0,68.0
aflw__face_62347,aflw__face_62347.jpg,aflw__face_62347.pts,Menpo,train,13.0,72.0,81.0,4.0,68.0
aflw__face_62348,aflw__face_62348.jpg,aflw__face_62348.pts,Menpo,train,14.0,68.0,71.0,11.0,68.0
aflw__face_62349,aflw__face_62349.jpg,aflw__face_62349.pts,Menpo,train,6.0,64.0,63.0,7.0,68.0
aflw__face_62350,aflw__face_62350.jpg,aflw__face_62350.pts,Menpo,train,14.0,68.0,71.0,11.0,68.0
aflw__face_62353,aflw__face_62353.jpg,aflw__face_62353.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62354,aflw__face_62354.jpg,aflw__face_62354.pts,Menpo,train,41.0,339.0,338.0,42.0,68.0
aflw__face_62355,aflw__face_62355.jpg,aflw__face_62355.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62356,aflw__face_62356.jpg,aflw__face_62356.pts,Menpo,train,19.0,105.0,118.0,6.0,68.0
aflw__face_62357,aflw__face_62357.jpg,aflw__face_62357.pts,Menpo,train,26.0,126.0,125.0,27.0,68.0
aflw__face_62358,aflw__face_62358.jpg,aflw__face_62358.pts,Menpo,train,19.0,112.0,118.0,13.0,68.0
aflw__face_62360,aflw__face_62360.jpg,aflw__face_62360.pts,Menpo,train,33.0,119.0,132.0,20.0,68.0
aflw__face_62363,aflw__face_62363.jpg,aflw__face_62363.pts,Menpo,train,21.0,93.0,104.0,10.0,68.0
aflw__face_62364,aflw__face_62364.jpg,aflw__face_62364.pts,Menpo,train,15.0,99.0,98.0,16.0,68.0
aflw__face_62365,aflw__face_62365.jpg,aflw__face_62365.pts,Menpo,train,33.0,105.0,116.0,22.0,68.0
aflw__face_62366,aflw__face_62366.jpg,aflw__face_62366.pts,Menpo,train,4.0,87.0,87.0,4.0,68.0
aflw__face_62367,aflw__face_62367.jpg,aflw__face_62367.pts,Menpo,train,103.0,334.0,350.0,86.0,68.0
aflw__face_62368,aflw__face_62368.jpg,aflw__face_62368.pts,Menpo,train,90.0,489.0,518.0,61.0,68.0
aflw__face_62369,aflw__face_62369.jpg,aflw__face_62369.pts,Menpo,train,62.0,318.0,359.0,21.0,68.0
aflw__face_62370,aflw__face_62370.jpg,aflw__face_62370.pts,Menpo,train,90.0,519.0,518.0,90.0,68.0
aflw__face_62371,aflw__face_62371.jpg,aflw__face_62371.pts,Menpo,train,119.0,519.0,548.0,90.0,68.0
aflw__face_62376,aflw__face_62376.jpg,aflw__face_62376.pts,Menpo,train,42.0,220.0,248.0,14.0,68.0
aflw__face_62377,aflw__face_62377.jpg,aflw__face_62377.pts,Menpo,train,90.0,519.0,518.0,90.0,68.0
aflw__face_62378,aflw__face_62378.jpg,aflw__face_62378.pts,Menpo,train,2.0,662.0,619.0,46.0,68.0
aflw__face_62379,aflw__face_62379.jpg,aflw__face_62379.pts,Menpo,train,50.0,382.0,406.0,26.0,68.0
aflw__face_62381,aflw__face_62381.jpg,aflw__face_62381.pts,Menpo,train,-82.0,576.0,533.0,-39.0,68.0
aflw__face_62382,aflw__face_62382.jpg,aflw__face_62382.pts,Menpo,train,90.0,459.0,518.0,31.0,68.0
aflw__face_62384,aflw__face_62384.jpg,aflw__face_62384.pts,Menpo,train,34.0,207.0,207.0,35.0,68.0
aflw__face_62385,aflw__face_62385.jpg,aflw__face_62385.pts,Menpo,train,19.0,163.0,161.0,19.0,68.0
aflw__face_62386,aflw__face_62386.jpg,aflw__face_62386.pts,Menpo,train,40.0,143.0,159.0,24.0,68.0
aflw__face_62387,aflw__face_62387.jpg,aflw__face_62387.pts,Menpo,train,18.0,86.0,86.0,18.0,68.0
aflw__face_62388,aflw__face_62388.jpg,aflw__face_62388.pts,Menpo,train,108.0,587.0,622.0,73.0,68.0
aflw__face_62391,aflw__face_62391.jpg,aflw__face_62391.pts,Menpo,train,71.0,249.0,277.0,43.0,68.0
aflw__face_62393,aflw__face_62393.jpg,aflw__face_62393.pts,Menpo,train,62.0,359.0,359.0,62.0,68.0
aflw__face_62394,aflw__face_62394.jpg,aflw__face_62394.pts,Menpo,train,90.0,459.0,518.0,31.0,68.0
aflw__face_62395,aflw__face_62395.jpg,aflw__face_62395.pts,Menpo,train,21.0,99.0,104.0,16.0,68.0
aflw__face_62396,aflw__face_62396.jpg,aflw__face_62396.pts,Menpo,train,85.0,263.0,291.0,57.0,68.0
aflw__face_62399,aflw__face_62399.jpg,aflw__face_62399.pts,Menpo,train,22.0,195.0,195.0,23.0,68.0
aflw__face_62400,aflw__face_62400.jpg,aflw__face_62400.pts,Menpo,train,222.0,1650.0,1756.0,117.0,68.0
aflw__face_62401,aflw__face_62401.jpg,aflw__face_62401.pts,Menpo,train,15.0,99.0,98.0,16.0,68.0
aflw__face_62402,aflw__face_62402.jpg,aflw__face_62402.pts,Menpo,train,90.0,400.0,518.0,-28.0,68.0
aflw__face_62405,aflw__face_62405.jpg,aflw__face_62405.pts,Menpo,train,396.0,2109.0,2236.0,267.0,68.0
aflw__face_62406,aflw__face_62406.jpg,aflw__face_62406.pts,Menpo,train,1.0,400.0,429.0,-28.0,68.0
aflw__face_62408,aflw__face_62408.jpg,aflw__face_62408.pts,Menpo,train,29.0,163.0,171.0,19.0,68.0
aflw__face_62409,aflw__face_62409.jpg,aflw__face_62409.pts,Menpo,train,106.0,795.0,845.0,55.0,68.0
aflw__face_62410,aflw__face_62410.jpg,aflw__face_62410.pts,Menpo,train,131.0,705.0,747.0,88.0,68.0
aflw__face_62412,aflw__face_62412.jpg,aflw__face_62412.pts,Menpo,train,50.0,382.0,406.0,26.0,68.0
aflw__face_62414,aflw__face_62414.jpg,aflw__face_62414.pts,Menpo,train,33.0,126.0,132.0,27.0,68.0
aflw__face_62415,aflw__face_62415.jpg,aflw__face_62415.pts,Menpo,train,15.0,143.0,135.0,24.0,68.0
aflw__face_62418,aflw__face_62418.jpg,aflw__face_62418.pts,Menpo,train,25.0,431.0,381.0,75.0,68.0
aflw__face_62419,aflw__face_62419.jpg,aflw__face_62419.pts,Menpo,train,83.0,339.0,379.0,42.0,68.0
aflw__face_62421,aflw__face_62421.jpg,aflw__face_62421.pts,Menpo,train,37.0,516.0,551.0,2.0,68.0
aflw__face_62422,aflw__face_62422.jpg,aflw__face_62422.pts,Menpo,train,33.0,105.0,116.0,22.0,68.0
aflw__face_62423,aflw__face_62423.jpg,aflw__face_62423.pts,Menpo,train,15.0,99.0,98.0,16.0,68.0
aflw__face_62424,aflw__face_62424.jpg,aflw__face_62424.pts,Menpo,train,34.0,299.0,282.0,51.0,68.0
aflw__face_62428,aflw__face_62428.jpg,aflw__face_62428.pts,Menpo,train,-28.0,489.0,399.0,61.0,68.0
aflw__face_62431,aflw__face_62431.jpg,aflw__face_62431.pts,Menpo,train,46.0,219.0,219.0,47.0,68.0
aflw__face_62432,aflw__face_62432.jpg,aflw__face_62432.pts,Menpo,train,363.0,1463.0,1640.0,186.0,68.0
aflw__face_62433,aflw__face_62433.jpg,aflw__face_62433.pts,Menpo,train,100.0,431.0,456.0,75.0,68.0
aflw__face_62438,aflw__face_62438.jpg,aflw__face_62438.pts,Menpo,train,71.0,277.0,277.0,71.0,68.0
aflw__face_62439,aflw__face_62439.jpg,aflw__face_62439.pts,Menpo,train,65.0,160.0,184.0,40.0,68.0
aflw__face_62442,aflw__face_62442.jpg,aflw__face_62442.pts,Menpo,train,251.0,1077.0,1138.0,190.0,68.0
aflw__face_62443,aflw__face_62443.jpg,aflw__face_62443.pts,Menpo,train,45.0,662.0,661.0,46.0,68.0
aflw__face_62445,aflw__face_62445.jpg,aflw__face_62445.pts,Menpo,train,-17.0,248.0,230.0,0.0,68.0
aflw__face_62446,aflw__face_62446.jpg,aflw__face_62446.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62448,aflw__face_62448.jpg,aflw__face_62448.pts,Menpo,train,131.0,662.0,747.0,46.0,68.0
aflw__face_62452,aflw__face_62452.jpg,aflw__face_62452.pts,Menpo,train,34.0,195.0,207.0,23.0,68.0
aflw__face_62454,aflw__face_62454.jpg,aflw__face_62454.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62458,aflw__face_62458.jpg,aflw__face_62458.pts,Menpo,train,48.0,152.0,168.0,32.0,68.0
aflw__face_62462,aflw__face_62462.jpg,aflw__face_62462.pts,Menpo,train,19.0,119.0,118.0,20.0,68.0
aflw__face_62463,aflw__face_62463.jpg,aflw__face_62463.pts,Menpo,train,17.0,265.0,264.0,17.0,68.0
aflw__face_62464,aflw__face_62464.jpg,aflw__face_62464.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62466,aflw__face_62466.jpg,aflw__face_62466.pts,Menpo,train,83.0,380.0,379.0,83.0,68.0
aflw__face_62467,aflw__face_62467.jpg,aflw__face_62467.pts,Menpo,train,21.0,99.0,104.0,16.0,68.0
aflw__face_62470,aflw__face_62470.jpg,aflw__face_62470.pts,Menpo,train,363.0,1641.0,1640.0,363.0,68.0
aflw__face_62473,aflw__face_62473.jpg,aflw__face_62473.pts,Menpo,train,75.0,382.0,431.0,26.0,68.0
aflw__face_62474,aflw__face_62474.jpg,aflw__face_62474.pts,Menpo,train,57.0,249.0,263.0,43.0,68.0
aflw__face_62476,aflw__face_62476.jpg,aflw__face_62476.pts,Menpo,train,26.0,112.0,125.0,13.0,68.0
aflw__face_62477,aflw__face_62477.jpg,aflw__face_62477.pts,Menpo,train,1.0,407.0,357.0,51.0,68.0
aflw__face_62478,aflw__face_62478.jpg,aflw__face_62478.pts,Menpo,train,189.0,954.0,1077.0,66.0,68.0
aflw__face_62479,aflw__face_62479.jpg,aflw__face_62479.pts,Menpo,train,154.0,1145.0,1218.0,80.0,68.0
aflw__face_62480,aflw__face_62480.jpg,aflw__face_62480.pts,Menpo,train,542.0,1543.0,2075.0,10.0,68.0
aflw__face_62481,aflw__face_62481.jpg,aflw__face_62481.pts,Menpo,train,-69.0,551.0,444.0,37.0,68.0
aflw__face_62482,aflw__face_62482.jpg,aflw__face_62482.pts,Menpo,train,41.0,339.0,338.0,42.0,68.0
aflw__face_62484,aflw__face_62484.jpg,aflw__face_62484.pts,Menpo,train,19.0,119.0,118.0,20.0,68.0
aflw__face_62485,aflw__face_62485.jpg,aflw__face_62485.pts,Menpo,train,8.0,77.0,76.0,9.0,68.0
aflw__face_62486,aflw__face_62486.jpg,aflw__face_62486.pts,Menpo,train,70.0,231.0,243.0,59.0,68.0
aflw__face_62487,aflw__face_62487.jpg,aflw__face_62487.pts,Menpo,train,8.0,77.0,76.0,9.0,68.0
aflw__face_62488,aflw__face_62488.jpg,aflw__face_62488.pts,Menpo,train,9.0,173.0,153.0,29.0,68.0
aflw__face_62489,aflw__face_62489.jpg,aflw__face_62489.pts,Menpo,train,7.0,127.0,126.0,7.0,68.0
aflw__face_62490,aflw__face_62490.jpg,aflw__face_62490.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62491,aflw__face_62491.jpg,aflw__face_62491.pts,Menpo,train,10.0,68.0,67.0,11.0,68.0
aflw__face_62492,aflw__face_62492.jpg,aflw__face_62492.pts,Menpo,train,10.0,56.0,67.0,0.0,68.0
aflw__face_62493,aflw__face_62493.jpg,aflw__face_62493.pts,Menpo,train,10.0,64.0,67.0,7.0,68.0
aflw__face_62494,aflw__face_62494.jpg,aflw__face_62494.pts,Menpo,train,-1.0,56.0,55.0,0.0,68.0
aflw__face_62495,aflw__face_62495.jpg,aflw__face_62495.pts,Menpo,train,2.0,60.0,59.0,3.0,68.0
aflw__face_62501,aflw__face_62501.jpg,aflw__face_62501.pts,Menpo,train,108.0,587.0,622.0,73.0,68.0
aflw__face_62503,aflw__face_62503.jpg,aflw__face_62503.pts,Menpo,train,274.0,1552.0,1552.0,274.0,68.0
aflw__face_62504,aflw__face_62504.jpg,aflw__face_62504.pts,Menpo,train,2.0,56.0,59.0,0.0,68.0
aflw__face_62505,aflw__face_62505.jpg,aflw__face_62505.pts,Menpo,train,10.0,64.0,67.0,7.0,68.0
aflw__face_62506,aflw__face_62506.jpg,aflw__face_62506.pts,Menpo,train,6.0,56.0,63.0,0.0,68.0
aflw__face_62507,aflw__face_62507.jpg,aflw__face_62507.pts,Menpo,train,14.0,68.0,71.0,11.0,68.0
aflw__face_62508,aflw__face_62508.jpg,aflw__face_62508.pts,Menpo,train,6.0,60.0,63.0,3.0,68.0
aflw__face_62509,aflw__face_62509.jpg,aflw__face_62509.pts,Menpo,train,2.0,60.0,59.0,3.0,68.0
aflw__face_62510,aflw__face_62510.jpg,aflw__face_62510.pts,Menpo,train,39.0,163.0,181.0,19.0,68.0
aflw__face_62512,aflw__face_62512.jpg,aflw__face_62512.pts,Menpo,train,25.0,332.0,381.0,-23.0,68.0
aflw__face_62513,aflw__face_62513.jpg,aflw__face_62513.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62515,aflw__face_62515.jpg,aflw__face_62515.pts,Menpo,train,30.0,370.0,459.0,-57.0,68.0
aflw__face_62516,aflw__face_62516.jpg,aflw__face_62516.pts,Menpo,train,46.0,219.0,219.0,47.0,68.0
aflw__face_62517,aflw__face_62517.jpg,aflw__face_62517.pts,Menpo,train,13.0,83.0,81.0,12.0,68.0
aflw__face_62519,aflw__face_62519.jpg,aflw__face_62519.pts,Menpo,train,15.0,118.0,135.0,0.0,68.0
aflw__face_62520,aflw__face_62520.jpg,aflw__face_62520.pts,Menpo,train,648.0,1969.0,2182.0,436.0,68.0
aflw__face_62521,aflw__face_62521.jpg,aflw__face_62521.pts,Menpo,train,37.0,623.0,551.0,109.0,68.0
aflw__face_62522,aflw__face_62522.jpg,aflw__face_62522.pts,Menpo,train,28.0,234.0,234.0,28.0,68.0
aflw__face_62523,aflw__face_62523.jpg,aflw__face_62523.pts,Menpo,train,34.0,282.0,282.0,34.0,68.0
aflw__face_62524,aflw__face_62524.jpg,aflw__face_62524.pts,Menpo,train,28.0,220.0,234.0,14.0,68.0
aflw__face_62525,aflw__face_62525.jpg,aflw__face_62525.pts,Menpo,train,57.0,263.0,263.0,57.0,68.0
aflw__face_62526,aflw__face_62526.jpg,aflw__face_62526.pts,Menpo,train,58.0,219.0,231.0,47.0,68.0
aflw__face_62527,aflw__face_62527.jpg,aflw__face_62527.pts,Menpo,train,46.0,207.0,219.0,35.0,68.0
aflw__face_62528,aflw__face_62528.jpg,aflw__face_62528.pts,Menpo,train,15.0,143.0,135.0,24.0,68.0
aflw__face_62529,aflw__face_62529.jpg,aflw__face_62529.pts,Menpo,train,42.0,249.0,248.0,43.0,68.0
aflw__face_62532,aflw__face_62532.jpg,aflw__face_62532.pts,Menpo,train,158.0,846.0,897.0,107.0,68.0
aflw__face_62533,aflw__face_62533.jpg,aflw__face_62533.pts,Menpo,train,144.0,623.0,658.0,109.0,68.0
aflw__face_62535,aflw__face_62535.jpg,aflw__face_62535.pts,Menpo,train,51.0,265.0,299.0,17.0,68.0
aflw__face_62536,aflw__face_62536.jpg,aflw__face_62536.pts,Menpo,train,40.0,126.0,139.0,27.0,68.0
aflw__face_62537,aflw__face_62537.jpg,aflw__face_62537.pts,Menpo,train,3.0,846.0,743.0,107.0,68.0
aflw__face_62538,aflw__face_62538.jpg,aflw__face_62538.pts,Menpo,train,124.0,400.0,421.0,104.0,68.0
aflw__face_62542,aflw__face_62542.jpg,aflw__face_62542.pts,Menpo,train,21.0,339.0,317.0,42.0,68.0
aflw__face_62543,aflw__face_62543.jpg,aflw__face_62543.pts,Menpo,train,83.0,297.0,379.0,1.0,68.0
aflw__face_62544,aflw__face_62544.jpg,aflw__face_62544.pts,Menpo,train,0.0,172.0,171.0,0.0,68.0
aflw__face_62545,aflw__face_62545.jpg,aflw__face_62545.pts,Menpo,train,13.0,77.0,81.0,9.0,68.0
aflw__face_62546,aflw__face_62546.jpg,aflw__face_62546.pts,Menpo,train,13.0,83.0,81.0,12.0,68.0
aflw__face_62548,aflw__face_62548.jpg,aflw__face_62548.pts,Menpo,train,23.0,86.0,91.0,18.0,68.0
aflw__face_62549,aflw__face_62549.jpg,aflw__face_62549.pts,Menpo,train,-164.0,3036.0,2484.0,387.0,68.0
aflw__face_62550,aflw__face_62550.jpg,aflw__face_62550.pts,Menpo,train,71.0,234.0,277.0,28.0,68.0
aflw__face_62551,aflw__face_62551.jpg,aflw__face_62551.pts,Menpo,train,33.0,126.0,132.0,27.0,68.0
aflw__face_62552,aflw__face_62552.jpg,aflw__face_62552.pts,Menpo,train,62.0,297.0,359.0,1.0,68.0
aflw__face_62553,aflw__face_62553.jpg,aflw__face_62553.pts,Menpo,train,2.0,705.0,619.0,88.0,68.0
aflw__face_62554,aflw__face_62554.jpg,aflw__face_62554.pts,Menpo,train,34.0,184.0,207.0,11.0,68.0
aflw__face_62555,aflw__face_62555.jpg,aflw__face_62555.pts,Menpo,train,39.0,183.0,181.0,39.0,68.0
aflw__face_62556,aflw__face_62556.jpg,aflw__face_62556.pts,Menpo,train,85.0,282.0,333.0,34.0,68.0
aflw__face_62558,aflw__face_62558.jpg,aflw__face_62558.pts,Menpo,train,28.0,249.0,234.0,43.0,68.0
aflw__face_62564,aflw__face_62564.jpg,aflw__face_62564.pts,Menpo,train,216.0,747.0,833.0,131.0,68.0
aflw__face_62565,aflw__face_62565.jpg,aflw__face_62565.pts,Menpo,train,180.0,658.0,694.0,144.0,68.0
aflw__face_62566,aflw__face_62566.jpg,aflw__face_62566.pts,Menpo,train,96.0,1286.0,1374.0,8.0,68.0
aflw__face_62568,aflw__face_62568.jpg,aflw__face_62568.pts,Menpo,train,37.0,623.0,551.0,109.0,68.0
aflw__face_62570,aflw__face_62570.jpg,aflw__face_62570.pts,Menpo,train,108.0,587.0,622.0,73.0,68.0
aflw__face_62571,aflw__face_62571.jpg,aflw__face_62571.pts,Menpo,train,34.0,282.0,282.0,34.0,68.0
aflw__face_62572,aflw__face_62572.jpg,aflw__face_62572.pts,Menpo,train,60.0,489.0,489.0,61.0,68.0
aflw__face_62573,aflw__face_62573.jpg,aflw__face_62573.pts,Menpo,train,174.0,619.0,790.0,3.0,68.0
aflw__face_62575,aflw__face_62575.jpg,aflw__face_62575.pts,Menpo,train,274.0,1286.0,1552.0,8.0,68.0
aflw__face_62576,aflw__face_62576.jpg,aflw__face_62576.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_62577,aflw__face_62577.jpg,aflw__face_62577.pts,Menpo,train,18.0,83.0,86.0,12.0,68.0
aflw__face_62578,aflw__face_62578.jpg,aflw__face_62578.pts,Menpo,train,48.0,152.0,168.0,32.0,68.0
aflw__face_62579,aflw__face_62579.jpg,aflw__face_62579.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62580,aflw__face_62580.jpg,aflw__face_62580.pts,Menpo,train,32.0,135.0,151.0,15.0,68.0
aflw__face_62581,aflw__face_62581.jpg,aflw__face_62581.pts,Menpo,train,51.0,282.0,299.0,34.0,68.0
aflw__face_62582,aflw__face_62582.jpg,aflw__face_62582.pts,Menpo,train,23.0,135.0,143.0,15.0,68.0
aflw__face_62583,aflw__face_62583.jpg,aflw__face_62583.pts,Menpo,train,42.0,234.0,248.0,28.0,68.0
aflw__face_62584,aflw__face_62584.jpg,aflw__face_62584.pts,Menpo,train,17.0,265.0,264.0,17.0,68.0
aflw__face_62585,aflw__face_62585.jpg,aflw__face_62585.pts,Menpo,train,15.0,135.0,135.0,15.0,68.0
aflw__face_62586,aflw__face_62586.jpg,aflw__face_62586.pts,Menpo,train,23.0,86.0,91.0,18.0,68.0
aflw__face_62587,aflw__face_62587.jpg,aflw__face_62587.pts,Menpo,train,-58.0,459.0,370.0,31.0,68.0
aflw__face_62590,aflw__face_62590.jpg,aflw__face_62590.pts,Menpo,train,106.0,743.0,845.0,4.0,68.0
aflw__face_62593,aflw__face_62593.jpg,aflw__face_62593.pts,Menpo,train,215.0,623.0,729.0,109.0,68.0
aflw__face_62596,aflw__face_62596.jpg,aflw__face_62596.pts,Menpo,train,75.0,382.0,431.0,26.0,68.0
aflw__face_62597,aflw__face_62597.jpg,aflw__face_62597.pts,Menpo,train,9.0,153.0,153.0,9.0,68.0
aflw__face_62600,aflw__face_62600.jpg,aflw__face_62600.pts,Menpo,train,144.0,623.0,658.0,109.0,68.0
